SubjID,TestSite,ExclReason,Included VSL2,Included LDT,Date,Sex,Age,Ethnicity,Race,handedness_score,read_for_pleasure,born_in_us,first_language,language_disability,spl_cor,spl_inc,spl_perc,vcb_cor,vcb_inc,vcb_perc,art_cor,art_inc,art_diff,TOWRE_rank,TOWRE_descriptor,hits,misses,correctRejections,falseAlarms,totalTrials,hit_rate,fa_rate,hit_rate_z,fa_rate_z,d_prime_raw,d_prime_zscore,sensitivity,z_vcb,z_spl,z_art,Dim.1,Dim.2,Orthographic_Sensitivity,Semantic_Sensitivity,List,accuracy,average_response_time,cond_trig,correct,counter,cresp,datetime,experiment_file,logfile,response,response_time,trial_type,family_size,complexity,target,total_correct,total_response_time,total_responses,word_trig,targ_type,base,affix,Source,FS,BF,LogBF,Family_Size,Base_Frequency,BaseLength,WholeFormLength,Sublist,Complexity,LogBF_std,FS_std,BF_std,Dim.2_std
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,71.0059171598,756.621301775,204,1,169,z,09/22/17 12:38:57,BA,subject-103.csv,z,744,NW,L,SIMP,mudla,120,127869,169,12,NW_L_SIMP,mud,ly,Crepaldi,16,912,6.82,Large Family,High BF,3,5,1,Simple,0.2787958592118593,0.40459523258089153,-0.2770415661861141,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,69.9421965318,760.768786127,203,1,173,z,09/22/17 12:38:57,BA,subject-103.csv,z,761,NW,S,SIMP,branchel,121,131613,173,16,NW_S_SIMP,branch,er,Graves,3,1692,7.43,Small Family,High BF,6,8,1,Simple,0.675940865201922,-0.6287798825413812,0.041587591187951266,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,68.6486486486,768.502702703,204,1,185,z,09/22/17 12:38:57,BA,subject-103.csv,z,660,NW,L,SIMP,sheetel,127,142173,185,5,NW_L_SIMP,sheet,er,Crepaldi,14,1009,6.92,Large Family,High BF,5,7,1,Simple,0.3439015978987547,0.24561444563900342,-0.2374171709742111,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,67.0157068063,773.460732984,204,1,191,z,09/22/17 12:38:57,BA,subject-103.csv,z,709,NW,L,SIMP,employnels,128,147731,191,21,NW_L_SIMP,employ,ness,Rastle,12,4622,8.44,Large Family,High BF,6,10,1,Simple,1.3335088259395673,0.08663365869711533,1.2384894259392483,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,66.6666666667,775.805128205,204,1,195,z,09/22/17 12:38:57,BA,subject-103.csv,z,879,NW,L,SIMP,agreela,130,151282,195,24,NW_L_SIMP,agree,ly,RastleFiller,9,4745,8.46,Large Family,High BF,5,7,1,Simple,1.3465299736769474,-0.15183752171571682,1.2887347930636202,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,66.5,778.13,203,1,200,z,09/22/17 12:38:57,BA,subject-103.csv,z,793,NW,S,SIMP,fanfil,133,155626,200,6,NW_S_SIMP,fan,ful,Crepaldi,4,473,6.16,Small Family,High BF,3,6,1,Simple,-0.1509020161216517,-0.5492894890704371,-0.45637259193895346,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,65.8536585366,781.804878049,203,1,205,z,09/22/17 12:38:57,BA,subject-103.csv,z,845,NW,S,SIMP,aridilm,135,160270,205,9,NW_S_SIMP,arid,ish,Crepaldi,3,100,4.61,Small Family,High BF,4,7,1,Simple,-1.160040965768533,-0.6287798825413812,-0.6087426889909103,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,65.2380952381,785.738095238,204,1,210,z,09/22/17 12:38:57,BA,subject-103.csv,z,869,NW,L,SIMP,freenels,137,165005,210,15,NW_L_SIMP,free,ness,Crepaldi,88,7277,8.89,Large Family,High BF,4,8,1,Simple,1.6264846500305983,6.127903562488863,2.3230540577702015,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,64.5161290323,790.00921659,203,1,217,z,09/22/17 12:38:57,BA,subject-103.csv,z,977,NW,S,SIMP,dumbidy,140,171432,217,12,NW_S_SIMP,dumb,ity,Crepaldi,6,244,5.5,Small Family,High BF,4,7,1,Simple,-0.5805998914551627,-0.390308702128549,-0.5499188445526214,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,64.6788990826,789.80733945,204,1,218,z,09/22/17 12:38:57,BA,subject-103.csv,z,746,NW,L,SIMP,pitchody,141,172178,218,25,NW_L_SIMP,pitch,ory,RastleFiller,10,610,6.41,Large Family,High BF,5,8,1,Simple,0.011862330595587294,-0.07234712824477278,-0.40040823993863683,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,64.8648648649,793.783783784,204,1,259,z,09/22/17 12:38:57,BA,subject-103.csv,z,717,NW,L,SIMP,passmant,168,205590,259,14,NW_L_SIMP,pass,ment,Crepaldi,43,10035,9.21,Large Family,High BF,4,8,1,Simple,1.8348230138286643,2.5508358562963807,3.4496940783313197,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,65.6603773585,793.124528302,203,1,265,z,09/22/17 12:38:57,BA,subject-103.csv,z,862,NW,S,SIMP,meltange,174,210178,265,1,NW_S_SIMP,melt,ance,Crepaldi,5,429,6.06,Small Family,High BF,4,8,1,Simple,-0.21600775480854761,-0.469799095599493,-0.47434654440620844,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,66.1710037175,792.405204461,204,1,269,z,09/22/17 12:38:57,BA,subject-103.csv,z,718,NW,L,SIMP,gasfil,178,213157,269,6,NW_L_SIMP,gas,ful,Crepaldi,33,1501,7.31,Large Family,High BF,3,6,1,Simple,0.5978139787776473,1.7559319215869404,-0.036435702476723716,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,66.9064748201,788.769784173,203,1,278,z,09/22/17 12:38:57,BA,subject-103.csv,z,919,NW,S,SIMP,weldig,186,219278,278,21,NW_S_SIMP,weld,ic,RastleFiller,3,129,4.86,Small Family,High BF,4,6,1,Simple,-0.9972766190512942,-0.6287798825413812,-0.5968962203193106,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,67.6056338028,785.552816901,203,1,284,z,09/22/17 12:38:57,BA,subject-103.csv,z,761,NW,S,SIMP,truenels,192,223097,284,15,NW_S_SIMP,TRUE,ness,Crepaldi,6,6,1.79,Small Family,High BF,4,8,1,Simple,-2.996022796738989,-0.390308702128549,-0.6471415874436823,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,67.7192982456,785.375438596,204,1,285,z,09/22/17 12:38:57,BA,subject-103.csv,z,735,NW,L,SIMP,flipody,193,223832,285,16,NW_L_SIMP,flip,ory,Crepaldi,10,184,5.21,Large Family,High BF,4,7,1,Simple,-0.7694065336471599,-0.07234712824477278,-0.5744287797352418,0.28599175173429253
S103,Hampshire,MissingEEG,0,1,2017-09-22,Female,20,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,69,11,86.25,41,9,82,48,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513511828365796,0.7111822676540035,0.8936514053794943,0.9008754556010866,0.2951016580929784,High Orthographic,High Semantic,BA,67.9054054054,782.733108108,203,1,296,z,09/22/17 12:38:57,BA,subject-103.csv,z,699,NW,S,SIMP,humidoes,201,231689,296,25,NW_S_SIMP,humid,ous,XuTaft,4,92,4.52,Small Family,High BF,5,8,1,Simple,-1.2186361305867397,-0.5492894890704371,-0.6120106803485931,0.28599175173429253
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,71.4285714286,690.25,206,1,28,z,09/23/17 11:13:35,AB,subject-104.csv,z,846,NW,L,SIMP,pickenge,20,19327,28,5,NW_L_SIMP,pick,ence,Crepaldi,20,3385,8.13,Large Family,High BF,4,8,2,Simple,1.1316810360101919,0.7225568064646677,0.7331762622575573,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,70.9677419355,706.193548387,206,1,31,z,09/23/17 11:13:35,AB,subject-104.csv,z,879,NW,L,SIMP,nutla,22,21892,31,14,NW_L_SIMP,nut,ly,Crepaldi,31,946,6.85,Large Family,High BF,3,5,2,Simple,0.29832758081792754,1.5969511346450522,-0.26315260291596254,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,75.6756756757,691.702702703,205,1,37,z,09/23/17 11:13:35,AB,subject-104.csv,z,827,NW,S,SIMP,urnilt,28,25593,37,5,NW_S_SIMP,urn,ist,Crepaldi,2,68,4.22,Small Family,High BF,3,6,2,Simple,-1.4139533466474263,-0.7082702760123252,-0.6218146544216413,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,76.3157894737,694.736842105,206,1,38,z,09/23/17 11:13:35,AB,subject-104.csv,z,807,NW,L,SIMP,growilt,29,26400,38,20,NW_L_SIMP,grow,ic,Graves,14,8545,9.05,Large Family,High BF,4,7,2,Simple,1.7306538319296312,0.24561444563900342,2.841030687962913,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,75,696.925,205,1,40,z,09/23/17 11:13:35,AB,subject-104.csv,z,878,NW,S,SIMP,rampime,30,27877,40,6,NW_S_SIMP,ramp,ize,Crepaldi,1,95,4.55,Small Family,High BF,4,7,2,Simple,-1.1991044089806708,-0.7877606694832693,-0.6107851835894621,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,77.1428571429,709.371428571,205,1,70,z,09/23/17 11:13:35,AB,subject-104.csv,z,947,NW,S,SIMP,medicalady,54,49656,70,18,NW_S_SIMP,medical,ary,RastleFiller,3,1323,7.19,Small Family,High BF,7,10,2,Simple,0.5196870923533731,-0.6287798825413812,-0.10914851018516428,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,72.8260869565,725.25,205,1,92,z,09/23/17 11:13:35,AB,subject-104.csv,z,893,NW,S,SIMP,socketel,67,66723,92,1,NW_S_SIMP,socket,er,Crepaldi,1,143,4.96,Small Family,High BF,6,8,2,Simple,-0.9321708803643989,-0.7877606694832693,-0.5911772354433658,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,72.6315789474,723.536842105,205,1,95,z,09/23/17 11:13:35,AB,subject-104.csv,z,747,NW,S,SIMP,helmetoes,69,68736,95,14,NW_S_SIMP,helmet,ous,Crepaldi,6,242,5.49,Small Family,High BF,6,9,2,Simple,-0.587110465323852,-0.390308702128549,-0.5507358423920421,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,75.8928571429,719.5,206,1,112,z,09/23/17 11:13:35,AB,subject-104.csv,z,796,NW,L,SIMP,beanith,85,80584,112,8,NW_L_SIMP,bean,ish,Crepaldi,9,425,6.05,Large Family,High BF,4,7,2,Simple,-0.22251832867723703,-0.15183752171571682,-0.4759805400850498,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,76.5217391304,719.417391304,205,1,115,z,09/23/17 11:13:35,AB,subject-104.csv,z,727,NW,S,SIMP,nextnels,88,82733,115,9,NW_S_SIMP,next,ness,Crepaldi,4,7415,8.91,Small Family,High BF,4,8,2,Simple,1.639505797767977,-0.5492894890704371,2.3794269086902284,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,77.4193548387,726.225806452,206,1,124,z,09/23/17 11:13:35,AB,subject-104.csv,z,814,NW,L,SIMP,prayange,96,90052,124,1,NW_L_SIMP,pray,ance,Crepaldi,9,1055,6.96,Large Family,High BF,4,8,2,Simple,0.3699438933735129,-0.15183752171571682,-0.21862622066753545,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,76.2962962963,728.407407407,206,1,135,z,09/23/17 11:13:35,AB,subject-104.csv,z,803,NW,L,SIMP,towerla,103,98335,135,15,NW_L_SIMP,tower,ly,Crepaldi,9,1180,7.07,Large Family,High BF,5,7,2,Simple,0.4415602059290983,-0.15183752171571682,-0.16756385570374294,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,76.6423357664,728.576642336,205,1,137,z,09/23/17 11:13:35,AB,subject-104.csv,z,876,NW,S,SIMP,nullith,105,99815,137,23,NW_S_SIMP,null,ish,XuTaft,4,45,3.81,Small Family,High BF,4,7,2,Simple,-1.680886875263698,-0.5492894890704371,-0.6312101295749791,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,77.7777777778,724.833333333,206,1,144,z,09/23/17 11:13:35,AB,subject-104.csv,z,837,NW,L,SIMP,shootmant,112,104376,144,16,NW_L_SIMP,shoot,ment,Crepaldi,23,1828,7.51,Large Family,High BF,5,9,2,Simple,0.7280254561514385,0.9610279868774999,0.09714344426855753,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,78.0821917808,727.198630137,205,1,146,z,09/23/17 11:13:35,AB,subject-104.csv,z,900,NW,S,SIMP,feverime,114,106171,146,24,NW_S_SIMP,fever,ize,XuTaft,4,594,6.39,Small Family,High BF,5,8,2,Simple,-0.0011588171417921244,-0.5492894890704371,-0.4069442226540023,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,79.0849673203,724.581699346,206,1,153,z,09/23/17 11:13:35,AB,subject-104.csv,z,827,NW,L,SIMP,dressody,121,110861,153,21,NW_L_SIMP,dress,ory,Graves,33,3885,8.26,Large Family,High BF,5,9,2,Simple,1.2163184963031555,1.7559319215869404,0.9374257221127275,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,78.488372093,719.005813953,206,1,172,z,09/23/17 11:13:35,AB,subject-104.csv,z,644,NW,L,SIMP,validel,135,123669,172,23,NW_L_SIMP,valid,er,RastleFiller,13,618,6.43,Large Family,High BF,5,7,2,Simple,0.024883478332966134,0.16612405216805937,-0.39714024858095415,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,79.1208791209,713.78021978,206,1,182,z,09/23/17 11:13:35,AB,subject-104.csv,z,775,NW,L,SIMP,smoothfil,144,129908,182,19,NW_L_SIMP,smooth,ful,Graves,12,1042,6.95,Large Family,High BF,6,9,2,Simple,0.3634333195048235,0.08663365869711533,-0.22393670662376988,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,80.1047120419,711.371727749,205,1,191,z,09/23/17 11:13:35,AB,subject-104.csv,z,660,NW,S,SIMP,heirig,153,135872,191,3,NW_S_SIMP,heir,ic,Crepaldi,3,211,5.35,Small Family,High BF,4,6,2,Simple,-0.6782584994855063,-0.6287798825413812,-0.5633993089030626,-0.3157966046715109
S104,Hampshire,NA,1,1,2017-09-23,Female,21,Not Hispanic or Latino,White,11,1-3 hours,Yes,english,No,62,18,77.5,42,8,84,41,25,16,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962,Low Orthographic,Low Semantic,AB,80.412371134,710.335051546,205,1,194,z,09/23/17 11:13:35,AB,subject-104.csv,z,655,NW,S,SIMP,yieldilt,156,137805,194,20,NW_S_SIMP,yield,ist,RastleFiller,4,613,6.42,Small Family,High BF,5,8,2,Simple,0.018372904464276713,-0.5492894890704371,-0.39918274317950586,-0.3157966046715109
